year,name,college,pos,height,weight,hand_size,arm_length,wonderlic,40_yard,bench_press,vert_leap,broad_jump,shuttle,3_cone,60yd_shuttle,simple_pos,tag,drafted,player_id,draft_round,draft_pick,team,year_max,age,all_pros_first_team,pro_bowls,years_as_primary_starter,career_av,g,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec,rec_yds,tackles_solo,rec_td,def_int,sacks,college_id,college_link,college_games,college_pass_yds,college_pass_td,college_pass_int,college_pass_cmp_pct,college_rush_yds,college_rush_td,college_rec_yds,college_rec_td,college_tackles,college_sacks,college_ints,college_fumbles,Link,Name,POS,College,Year,RAS,Alltime RAS,Round,Draft Team
2015,garrettfrye,Georgia Southern,OT,76.13,288.0,,,,5.08,,,,,,,OL,"Garrett Frye, Georgia Southern",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,alanifua,Brigham Young,OLB,76.75,238.0,10.13,32.0,,4.73,18.0,34.5,118.0,4.15,,,LB,"Alani Fua, Brigham Young",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,clayfuller,Baylor,WR,73.0,210.0,,,,4.55,,,,,,,WR,"Clay Fuller, Baylor",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,devinfunchess,Michigan,WR,76.25,232.0,9.75,33.5,,4.7,17.0,38.5,122.0,,,,WR,"Devin Funchess, Michigan",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,joshfurman,Michigan,OLB,73.25,210.0,,,,,,,,,,,LB,"Josh Furman, Michigan",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,charlesgaines,Louisville,CB,69.88,180.0,8.75,31.38,,4.44,,34.5,123.0,4.2,,,DB,"Charles Gaines, Louisville",True,GainCh00,6,189.0,browns,2015.0,22.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,,Louisville,http://www.sports-reference.com/cfb/players/charles-gaines-2.html,32.0,,,,,,,,,58.0,1.0,7.0,1.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11780"">Link</a>",charlesgaines,CB,Louisville,2015.0,5.3,6.51,6.0,browns
2015,andygallik,Boston College,C,74.38,306.0,10.25,32.75,,5.5,29.0,27.0,96.0,4.58,,,OL,"Andy Gallik, Boston College",True,GallAn00,6,208.0,titans,2015.0,23.0,0.0,0.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Boston Col.,http://www.sports-reference.com/cfb/players/andy-gallik-1.html,13.0,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11697"">Link</a>",andygallik,OC,Boston College,2015.0,3.0,3.74,6.0,titans
2015,donielgambrell,Notre Dame,OT,77.25,306.0,,,,5.27,,,,,,,OL,"Doniel Gambrell, Notre Dame",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,jacobgannon,Iowa State,OT,78.25,315.0,,,,5.19,,,,,,,OL,"Jacob Gannon, Iowa State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,maxgarcia,Florida,C,76.13,309.0,10.25,33.13,,5.24,,,,,,,OL,"Max Garcia, Florida",True,GarcMa00,4,133.0,broncos,2023.0,23.0,0.0,0.0,3.0,26.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Florida,http://www.sports-reference.com/cfb/players/max-garcia-1.html,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12092"">Link</a>",maxgarcia,OC,Florida,2015.0,5.67,5.73,4.0,broncos
2015,devingardner,Michigan,WR,75.5,217.0,,,,4.62,,,,,,,WR,"Devin Gardner, Michigan",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,charlesgarrett,Nevada,CB,70.75,205.0,,,,4.58,,,,,,,DB,"Charles Garrett, Nevada",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,claytongeathers,Central Florida,SS,73.63,218.0,9.13,31.63,,4.55,22.0,37.0,120.0,4.27,,,DB,"Clayton Geathers, Central Florida",True,GeatCl00,4,109.0,colts,2019.0,23.0,0.0,0.0,3.0,13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,1.0,,Central Florida,http://www.sports-reference.com/cfb/players/clayton-geathers-1.html,53.0,,,,,,,,,383.0,1.0,3.0,5.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11793"">Link</a>",claytongeathers,SS,Central Florida,2015.0,8.25,9.22,4.0,colts
2015,laurencegibson,Virginia Tech,OT,77.75,305.0,10.38,35.13,,5.04,24.0,33.5,113.0,4.56,,,OL,"Laurence Gibson, Virginia Tech",True,GibsLa00,7,243.0,cowboys,,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Virginia Tech,http://www.sports-reference.com/cfb/players/laurence-gibson-1.html,12.0,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12050"">Link</a>",laurencegibson,OT,Virginia Tech,2015.0,9.56,9.52,7.0,cowboys
2015,reggiegilbert,Arizona,DE,75.0,261.0,,,,4.84,,,,,,,DL,"Reggie Gilbert, Arizona",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,jacobyglenn,Central Florida,CB,72.0,179.0,8.63,31.25,,4.64,,34.0,123.0,4.26,,,DB,"Jacoby Glenn, Central Florida",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,markglowinski,West Virginia,OG,76.38,307.0,9.75,33.13,,5.2,31.0,29.5,113.0,4.58,,,OL,"Mark Glowinski, West Virginia",True,GlowMa00,4,134.0,seahawks,2024.0,23.0,0.0,0.0,6.0,41.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,West Virginia,http://www.sports-reference.com/cfb/players/mark-glowinski-1.html,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12078"">Link</a>",markglowinski,OG,West Virginia,2015.0,9.42,9.38,4.0,seahawks
2015,stephengodbolt,Webber International (FL),CB,70.0,176.0,,,,4.54,,,,,,,DB,"Stephen Godbolt, Webber International (FL)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,markusgolden,Missouri,OLB,74.38,260.0,10.5,31.13,,4.9,,,,,,,LB,"Markus Golden, Missouri",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,eddiegoldman,Florida State,DT,75.88,336.0,10.13,33.13,,5.28,,,,,,,DL,"Eddie Goldman, Florida State",True,GoldEd00,2,39.0,bears,2024.0,21.0,0.0,0.0,4.0,35.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,,14.0,Florida State,http://www.sports-reference.com/cfb/players/eddie-goldman-1.html,33.0,,,,,,,,,62.0,6.0,0.0,1.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11892"">Link</a>",eddiegoldman,DT,Florida State,2015.0,2.01,3.36,2.0,bears
2015,senquezgolson,Mississippi,CB,68.63,176.0,9.38,29.75,,4.46,15.0,33.5,120.0,4.2,,,DB,"Senquez Golson, Mississippi",True,GolsSe00,2,56.0,steelers,,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Mississippi,http://www.sports-reference.com/cfb/players/senquez-golson-1.html,47.0,,,,,,,,,130.0,0.5,16.0,0.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12180"">Link</a>",senquezgolson,CB,Mississippi,2015.0,4.38,5.52,2.0,steelers
2015,denzellgoode,Mars Hill (NC),OG,77.38,339.0,,,,,,,,,,,OL,"Denzell Goode, Mars Hill (NC)",True,GoodDe01,7,255.0,colts,2021.0,24.0,0.0,0.0,2.0,21.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Mars Hill,,,,,,,,,,,,,,,,,,,,,,,
2015,antwangoodley,Baylor,WR,70.25,209.0,9.25,30.75,,4.44,,,,,,,WR,"Antwan Goodley, Baylor",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,melvingordon,Wisconsin,RB,72.63,215.0,9.75,32.38,20.0,4.52,19.0,35.0,126.0,4.07,,,RB,"Melvin Gordon, Wisconsin",True,GordMe00,1,15.0,chargers,2023.0,22.0,0.0,2.0,7.0,51.0,112.0,0.0,0.0,0.0,0.0,0.0,1593.0,6543.0,56.0,312.0,2513.0,14.0,,,,Wisconsin,http://www.sports-reference.com/cfb/players/melvin-gordon-1.html,45.0,,,,,4915.0,45.0,228.0,4.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12097"">Link</a>",melvingordon,RB,Wisconsin,2015.0,8.74,9.12,1.0,chargers
2015,jabarigorman,Florida,FS,69.63,184.0,,,,4.58,,,,,,,DB,"Jabari Gorman, Florida",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,jourdongrandon,Arizona,FS,70.63,183.0,,,,4.54,,,,,,,DB,"Jourdon Grandon, Arizona",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,coreygrant,Auburn,RB,68.88,201.0,,,,4.28,,,,,,,RB,"Corey Grant, Auburn",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,curtisgrant,Ohio State,ILB,74.5,240.0,,,,4.73,,,,,,,LB,"Curtis Grant, Ohio State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,dorangrant,Ohio State,CB,70.25,200.0,9.38,30.25,,4.44,21.0,33.0,116.0,4.33,,,DB,"Doran Grant, Ohio State",True,GranDo00,4,121.0,steelers,2015.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Ohio State,http://www.sports-reference.com/cfb/players/doran-grant-1.html,53.0,,,,,,,,,140.0,1.0,9.0,1.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11883"">Link</a>",dorangrant,CB,Ohio State,2015.0,6.28,7.35,4.0,steelers
2015,hronissgrasu,Oregon,C,75.0,297.0,10.25,32.13,28.0,5.12,,,,,,,OL,"Hroniss Grasu, Oregon",True,GrasHr00,3,71.0,bears,2023.0,24.0,0.0,0.0,1.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,Oregon,http://www.sports-reference.com/cfb/players/hroniss-grasu-1.html,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11931"">Link</a>",hronissgrasu,OC,Oregon,2015.0,7.83,8.05,3.0,bears
2015,garrettgrayson,Colorado State,QB,74.5,213.0,10.0,30.0,20.0,4.84,,,,,,,QB,"Garrett Grayson, Colorado State",True,GrayGa00,3,75.0,saints,,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Colorado State,http://www.sports-reference.com/cfb/players/garrett-grayson-1.html,37.0,9190.0,64.0,27.0,61.8,283.0,4.0,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11914"">Link</a>",garrettgrayson,QB,Colorado State,2015.0,8.38,8.68,3.0,saints
2015,chazgreen,Florida,OT,76.63,314.0,10.88,33.38,,5.16,21.0,29.5,106.0,4.7,,,OL,"Chaz Green, Florida",True,GreeCh02,3,91.0,cowboys,2021.0,23.0,0.0,0.0,0.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Florida,http://www.sports-reference.com/cfb/players/chaz-green-1.html,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11782"">Link</a>",chazgreen,OT,Florida,2015.0,7.16,7.17,3.0,cowboys
2015,christiangreen,Florida State,WR,72.75,196.0,,,,4.54,,,,,,,WR,"Christian Green, Florida State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,dorialgreenbeckham,Oklahoma,WR,77.13,237.0,9.0,32.5,20.0,4.49,13.0,33.5,119.0,4.45,,,WR,"Dorial Green-Beckham, Oklahoma",True,GreeDo00,2,40.0,titans,2016.0,22.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,941.0,6.0,,,,Oklahoma,http://www.sports-reference.com/cfb/players/dorial-green-beckham-1.html,25.0,,,,,19.0,0.0,1278.0,17.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11884"">Link</a>",dorialgreenbeckham,WR,Missouri,2015.0,6.3,7.25,2.0,titans
2015,deontaygreenberry,Houston,WR,73.0,198.0,,,,4.64,,,,,,,WR,"Deontay Greenberry, Houston",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,rashadgreene,Florida State,WR,71.38,182.0,9.0,31.63,24.0,4.53,,36.5,122.0,4.12,,,WR,"Rashad Greene, Florida State",True,GreeRa00,5,139.0,jaguars,2018.0,22.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,185.0,2.0,,,,Florida State,http://www.sports-reference.com/cfb/players/rashad-greene-1.html,51.0,,,,,81.0,1.0,3830.0,29.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12149"">Link</a>",rashadgreene,WR,Florida State,2015.0,5.37,6.37,5.0,jaguars
2015,randygregory,Nebraska,DE,76.88,235.0,10.0,34.0,28.0,4.64,24.0,36.5,125.0,,,,DL,"Randy Gregory, Nebraska",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,geneogrissom,Oklahoma,OLB,75.38,262.0,10.25,33.38,,4.81,20.0,37.0,117.0,4.38,,,LB,"Geneo Grissom, Oklahoma",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,princetysongulley,Syracuse,RB,68.0,194.0,,,,4.63,,,,,,,RB,"Prince-Tyson Gulley, Syracuse",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,ladariusgunter,Miami (FL),CB,73.5,202.0,9.63,31.5,,4.69,12.0,33.5,108.0,4.41,,,DB,"Ladarius Gunter, Miami (FL)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,rodneygunter,Delaware State,DT,76.38,298.0,,,,,,,,,,,DL,"Rodney Gunter, Delaware State",True,GuntRo00,4,116.0,cardinals,2019.0,23.0,0.0,0.0,3.0,18.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,,11.0,Delaware State,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12163"">Link</a>",rodneygunter,DT,Delaware State,2015.0,7.48,8.04,4.0,cardinals
2015,toddgurley,Georgia,RB,72.63,222.0,10.0,31.5,12.0,4.52,17.0,,,,,,RB,"Todd Gurley, Georgia",True,GurlTo01,1,10.0,rams,2020.0,21.0,2.0,3.0,6.0,54.0,88.0,0.0,0.0,0.0,0.0,0.0,1460.0,6082.0,67.0,243.0,2254.0,12.0,,,,Georgia,http://www.sports-reference.com/cfb/players/todd-gurley-1.html,30.0,,,,,3285.0,36.0,615.0,6.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12220"">Link</a>",toddgurley,RB,Georgia,2015.0,,,1.0,rams
2015,stevengurrola,Arizona,C,73.0,291.0,,,,5.27,,,,,,,OL,"Steven Gurrola, Arizona",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,obumgwacham,Oregon State,DE,77.38,246.0,10.0,34.38,,4.72,22.0,36.0,121.0,4.28,,,DL,"Obum Gwacham, Oregon State",True,GwacOb00,6,209.0,seahawks,2017.0,24.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,2.5,Oregon State,http://www.sports-reference.com/cfb/players/obum-gwacham-1.html,41.0,,,,,,,,,36.0,4.0,0.0,1.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12125"">Link</a>",obumgwacham,DE,Oregon State,2015.0,8.85,8.94,6.0,seahawks
2015,chrishackett,Texas Christian,FS,72.25,195.0,9.88,31.5,,4.81,,32.0,110.0,4.2,,,DB,"Chris Hackett, Texas Christian",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,jordanhaden,Toledo,FS,71.0,200.0,,,,4.53,,,,,,,DB,"Jordan Haden, Toledo",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,brycehager,Baylor,ILB,72.75,234.0,9.0,31.38,,4.6,26.0,35.0,117.0,4.36,,,LB,"Bryce Hager, Baylor",True,HageBr00,7,224.0,rams,2020.0,23.0,0.0,0.0,0.0,7.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,0.5,Baylor,http://www.sports-reference.com/cfb/players/bryce-hager-1.html,48.0,,,,,,,,,322.0,7.0,1.0,5.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11754"">Link</a>",brycehager,LB,Baylor,2015.0,7.62,8.38,7.0,rams
2015,jimmyhall,Northwestern,OLB,73.0,228.0,,,,4.48,,,,,,,LB,"Jimmy Hall, Northwestern",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,rannellhall,Central Florida,WR,72.38,198.0,8.63,30.5,,4.6,16.0,41.0,132.0,4.15,,,WR,"Rannell Hall, Central Florida",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,justinhalley,Florida International,FS,74.0,190.0,,,,4.56,,,,,,,DB,"Justin Halley, Florida International",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,connorhalliday,Washington State,QB,75.0,196.0,8.38,31.25,31.0,4.87,,,,,,,QB,"Connor Halliday, Washington State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,chadhamilton,Coastal Carolina (SC),OG,74.0,292.0,9.38,34.0,,5.27,,,,,,,OL,"Chad Hamilton, Coastal Carolina (SC)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,justinhamilton,Louisiana-Lafayette,DT,73.88,315.0,,,,5.12,,,,,,,DL,"Justin Hamilton, Louisiana-Lafayette",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,rayhamilton,Iowa,TE,76.0,252.0,,,,4.78,,,,,,,TE,"Ray Hamilton, Iowa",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,connorhamlett,Oregon State,TE,79.5,265.0,,,,4.82,,,,,,,TE,"Connor Hamlett, Oregon State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,kevinhaplea,Florida State,TE,75.25,247.0,,,,4.86,,,,,,,TE,"Kevin Haplea, Florida State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,marcushardison,Arizona State,DT,75.13,307.0,10.38,33.5,,4.96,27.0,,,,,,DL,"Marcus Hardison, Arizona State",True,HardMa00,4,135.0,bengals,,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Arizona State,http://www.sports-reference.com/cfb/players/marcus-hardison-1.html,17.0,,,,,,,,,58.0,11.0,2.0,3.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12071"">Link</a>",marcushardison,DT,Arizona State,2015.0,8.82,9.09,4.0,bengals
2015,justinhardy,East Carolina (NC),WR,70.25,192.0,10.0,32.13,,4.56,11.0,36.5,114.0,4.21,,,WR,"Justin Hardy, East Carolina (NC)",True,HardJu00,4,107.0,falcons,2019.0,23.0,0.0,0.0,0.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,946.0,9.0,5.0,,,East Carolina,http://www.sports-reference.com/cfb/players/justin-hardy-1.html,49.0,,,,,7.0,1.0,4541.0,35.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12016"">Link</a>",justinhardy,WR,East Carolina,2015.0,4.87,5.87,4.0,falcons
2015,eliharold,Virginia,OLB,75.13,247.0,9.38,33.0,,4.6,,35.0,123.0,4.16,,,LB,"Eli Harold, Virginia",True,HaroEl00,3,79.0,49ers,2018.0,21.0,0.0,0.0,2.0,11.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,9.0,Virginia,http://www.sports-reference.com/cfb/players/eli-harold-1.html,36.0,,,,,,,,,141.0,17.5,2.0,4.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11895"">Link</a>",eliharold,DE,Virginia,2015.0,9.39,9.52,3.0,49ers
2015,sageharold,James Madison (VA),OLB,74.75,242.0,,,,4.65,,,,,,,LB,"Sage Harold, James Madison (VA)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,chrisharper,California,WR,70.75,176.0,,,,4.53,,,,,,,WR,"Chris Harper, California",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,joshharper,Frenso State (CA),WR,72.88,191.0,8.75,30.88,,4.64,13.0,32.0,108.0,4.36,,,WR,"Josh Harper, Frenso State (CA)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,rowdyharper,Houston,OG,78.0,295.0,,,,5.29,,,,,,,OL,"Rowdy Harper, Houston",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,alonzoharris,Louisiana-Lafayette,RB,73.0,243.0,,,,4.56,,,,,,,RB,"Alonzo Harris, Louisiana-Lafayette",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,anthonyharris,Virginia,SS,72.63,183.0,9.25,32.0,,4.57,,,,,,,DB,"Anthony Harris, Virginia",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,rjharris,New Hampshire,WR,71.88,191.0,,,,4.68,,,,,,,WR,"R.J. Harris, New Hampshire",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,trevorharris,Houston,DE,77.0,233.0,,,,4.68,,,,,,,DL,"Trevor Harris, Houston",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,desmondharrison,Texas,OT,80.0,318.0,,,,5.39,,,,,,,OL,"Desmond Harrison, Texas",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
